Resource Pool,Scheduler,Injection Rate (Mbps),Trial 1,Trial 2,Avg. execution time / app.(ns),Avg. cumulative execution time / app. (ns),Avg. Scheduling overhead / app.(ns), cpu1, cpu2, cpu3, fft1, fft2, fft3, fft4, fft5, fft6, fft7, fft8, mmult1, mmult2, zip1, zip2
C2+F0+M0+Z0,ETF,10,49649117.25352113,46683098.0,341713108.5,48166107.626760565,964224.8802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,1800,59300768.01408451,65288115.549295776,1517480836.4859154,62294441.78169014,1024772.866197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,1300,57660497.56338028,65283438.64788733,1315837519.7183099,61471968.1056338,988505.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,800,57649993.18309859,62640816.05633803,1303746682.0915494,60145404.61971831,919657.2605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,300,57126206.535211265,58014866.07042254,1152869269.2746477,57570536.3028169,1003875.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,50,49165053.38028169,46631120.366197184,390215196.9366197,47898086.873239435,1023629.2183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,1700,60330346.64788733,59158187.47887324,1414877990.7605634,59744267.063380286,983665.0352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,1200,60334655.30985916,61737654.90140845,1455044110.669014,61036155.1056338,1040304.3661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,700,59216769.43661972,58029813.83098592,1238901445.3098593,58623291.633802816,948083.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,200,61026786.450704224,58373046.788732395,1040119741.0140846,59699916.61971831,975683.528169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,70,53749379.59154929,54155667.15492958,555431221.9577465,53952523.373239435,1017866.0774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,30,45028897.6056338,44212833.774647884,351312889.02112675,44620865.69014084,947445.0422535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,80,51068318.43661972,54687687.26760563,650201608.9436619,52878002.85211268,961042.528169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,20,43706301.64788733,48120276.01408451,337933922.96478873,45913288.83098592,952178.0774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,1900,58941089.633802816,61693716.85915493,1598443597.5211267,60317403.24647887,971840.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2+F0+M0+Z0,ETF,1600,58927680.464788735,60201889.802816905,1415232885.8028169,59564785.133802816,1081034.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,2000,62002488.6056338,62714984.225352116,1258959886.1197183,62358736.41549296,852351.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1500,62131270.91549296,62860960.59154929,1241390067.661972,62496115.75352113,842524.781690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1000,62439147.112676054,62381852.97183099,1228130891.9929578,62410500.042253524,804396.4647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,500,60383038.32394366,62078289.0,974135421.8309859,61230663.66197183,834041.3309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,100,61727841.74647887,56409851.0,715278129.3802817,59068846.373239435,827212.661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,10,49625524.633802816,49473161.535211265,363874170.76760566,49549343.08450704,787984.457746479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1800,62596188.50704225,63625233.197183095,1267540561.7183099,63110710.85211267,807833.3661971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1300,63264409.73239437,60656477.71830986,1219916241.7112675,61960443.72535211,819350.7535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,800,61275765.74647887,61551558.18309859,1107401428.1901407,61413661.964788735,793272.852112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,300,60498349.26760563,61224122.042253524,1018558675.6901408,60861235.65492958,825672.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,50,57628615.802816905,55947620.126760565,454188653.5492958,56788117.964788735,843034.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1700,64385099.30985916,62772910.30985916,1367847536.4295774,63579004.80985916,821427.6408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1200,61395158.30985916,63471528.64788733,1143546814.225352,62433343.47887324,839799.176056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,700,61320513.56338028,61679537.30985916,1081271756.084507,61500025.436619714,798069.1690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,200,60213950.01408451,60133118.42253521,910648871.0140846,60173534.218309864,833528.2816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,70,61590553.28169014,54665303.97183099,574772664.7323943,58127928.626760565,788533.1197183098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,30,50514555.30985916,54556478.61971831,385138196.90140843,52535516.964788735,776580.4014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,80,59396251.802816905,55523424.16901408,595854782.0352113,57459837.9859155,815060.3943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,20,50329696.0,50630960.16901408,367794242.0492958,50480328.08450704,778982.7676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1900,63551784.97183099,62422811.59154929,1294985931.3802817,62987298.281690136,754794.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,SIMPLE,1600,64054442.887323946,61671396.71830986,1323825690.0704226,62862919.8028169,790408.9436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,2000,63701891.84507042,62633437.98591549,1350218436.0915494,63167664.91549295,947270.6056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1500,61468438.57746479,62188535.09859155,1190505989.6760564,61828486.83802817,927464.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1000,62451367.33802817,61641688.67605634,1139789166.0070424,62046528.00704226,907086.852112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,500,61246595.61971831,60677685.09859155,1060150197.887324,60962140.35915493,929153.7112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,100,57644425.94366197,56591826.197183095,632882239.4014084,57118126.07042253,916753.2112676057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,10,49462914.802816905,50453863.47887324,364410910.58450705,49958389.140845075,898959.3028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1800,62278277.01408451,61440625.69014084,1218237652.746479,61859451.35211268,932638.633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1300,60783958.47887324,62277998.0,1205421006.7887325,61530978.23943662,943676.3450704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,800,60784885.26760563,61754802.76056338,1036491184.3802817,61269844.0140845,921283.6197183098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,300,61450546.91549296,61511753.957746476,1101475922.4859157,61481150.436619714,906661.809859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,50,56316264.90140845,57991263.52112676,467212684.31690145,57153764.211267605,927287.852112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1700,60994365.38028169,62319312.09859155,1179353507.9929576,61656838.73943662,954390.4295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1200,64344933.25352113,61713085.52112676,1310643378.6197183,63029009.387323946,894513.7746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,700,63014483.40845071,62614030.85915493,1267085597.0070424,62814257.133802816,908882.9366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,200,60304454.92957746,60952153.535211265,941425942.274648,60628304.23239437,971072.7042253522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,70,61606549.56338028,57589069.56338028,598343084.3028169,59597809.56338028,954995.647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,30,51597325.18309859,51725574.85915493,380096606.93661976,51661450.02112676,918290.528169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,80,54021324.633802816,54325655.52112676,524721737.48591554,54173490.07746479,922772.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,20,49978139.91549296,51207090.366197184,366339368.59859157,50592615.140845075,918412.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1900,63688951.47887324,61679233.57746479,1236239871.084507,62684092.52816901,924314.7676056337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,MET,1600,63389980.81690141,63607677.56338028,1429625826.774648,63498829.19014084,916798.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,2000,62558218.01408451,60776429.57746479,960138937.1830986,61667323.79577465,925244.7394366197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1500,58754358.05633803,55402692.33802817,988346004.2042253,57078525.1971831,920727.5492957747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1000,56174673.49295775,57751962.957746476,998370204.5915493,56963318.22535211,906768.4436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,500,64155211.3943662,59296833.35211267,909424955.6197183,61726022.373239435,894657.5563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,100,63796806.83098592,60379691.50704225,611516873.0563381,62088249.16901408,930531.4929577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,10,45056718.56338028,53179210.042253524,357948373.39436615,49117964.3028169,898171.1830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1800,57831924.66197183,57952028.90140845,1016563525.669014,57891976.781690136,923476.7323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1300,54350081.30985916,58229204.295774646,1000286981.8873239,56289642.8028169,926039.7183098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,800,67992860.70422535,55981206.76056338,904245852.0352113,61987033.73239437,939522.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,300,53544300.57746479,53684105.0,854847959.5633802,53614202.788732395,942719.6056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,50,52468605.47887324,46050869.788732395,415261799.5070423,49259737.633802816,933954.823943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1700,62137781.126760565,56693847.788732395,958168607.1760564,59415814.457746476,931515.190140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1200,70870572.0140845,52729338.76056338,1027041210.9647887,61799955.387323946,925130.8943661973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,700,57792882.225352116,56681964.43661972,911771529.4366198,57237423.33098592,949309.7323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,200,58555128.57746479,58055150.774647884,748453261.8802817,58305139.67605634,929861.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,70,48426488.02816901,59471372.15492958,510962785.0,53948930.09154929,964001.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,30,46471444.09859155,51251826.16901408,372312826.5422535,48861635.133802816,886837.5352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,80,49317402.43661972,62754018.295774646,507044705.8450704,56035710.366197184,908861.971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,20,43700974.01408451,44678616.126760565,360623760.73239434,44189795.07042254,906022.9647887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1900,60537418.35211267,59785287.6056338,1037134994.9647887,60161352.97887324,913621.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,EFT,1600,67844065.70422535,65771090.92957746,993699704.1056337,66807578.3169014,912667.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,2000,62123197.33802817,67516239.46478873,1676888856.5070424,64819718.40140845,999543.2323943663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1500,63469057.633802816,59063099.042253524,1482946202.035211,61266078.33802817,1059200.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1000,63462603.05633803,59550759.450704224,1505220269.133803,61506681.25352113,987833.7887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,500,59925035.07042254,61065486.73239437,1441573091.0140846,60495260.90140845,1015723.4929577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,100,58676422.98591549,59258706.28169014,919635503.5633802,58967564.633802816,978581.704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,10,48592258.84507042,48711403.957746476,376372589.8802817,48651831.40140845,962246.0704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1800,60252521.07042254,60226479.97183099,1401825346.274648,60239500.52112676,1000114.3873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1300,58917832.05633803,60121883.56338028,1381599224.9084506,59519857.80985916,1032913.6549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,800,59851409.0,60744537.549295776,1383560318.4366198,60297973.27464789,978912.8943661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,300,60047693.67605634,60442938.42253521,1340531979.5563378,60245316.049295776,991905.4225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,50,57906387.49295775,58675942.98591549,502789890.76760566,58291165.23943662,986215.4366197183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1700,63145663.32394366,61564361.549295776,1622582917.246479,62355012.436619714,980707.0563380282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1200,60485725.35211267,60907724.42253521,1484362152.915493,60696724.887323946,1011433.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,700,59468656.225352116,64183932.38028169,1420423174.2746477,61826294.3028169,1053219.5070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,200,59220304.16901408,61194471.225352116,1235099029.9788733,60207387.6971831,977083.5211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,70,53542386.26760563,56425074.76056338,629539038.1267605,54983730.5140845,1019606.9436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,30,49690593.91549296,49439308.788732395,393877571.0492958,49564951.35211268,978208.7394366197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,80,56063438.67605634,57867241.76056338,730714695.528169,56965340.218309864,966195.0633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,20,49960749.15492958,50457395.71830986,382083220.31690145,50209072.436619714,973300.9577464788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1900,68116081.36619718,65534874.28169014,1773020446.4718308,66825477.82394366,972083.704225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3+F0+M0+Z0,ETF,1600,58930491.14084507,66425877.450704224,1591072956.9788733,62678184.295774646,979816.218309859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,2000,56553218.704225354,54431134.94366197,1274301094.640845,55492176.82394366,866376.957746479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1500,56124800.74647887,52882681.43661972,1211579367.5985913,54503741.09154929,824909.6408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1000,57800902.549295776,58787836.25352113,1287248141.5070424,58294369.40140845,794579.161971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,500,55727852.98591549,57046920.74647887,1240482611.8873239,56387386.866197184,815474.9084507043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,100,52998288.81690141,50182621.83098592,743138357.5070422,51590455.32394366,817431.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,10,43788644.0,43021727.35211267,344527082.556338,43405185.67605634,798209.176056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1800,56727361.957746476,57575120.90140845,1264658776.0211267,57151241.42957746,779459.823943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1300,53848213.47887324,59526739.6056338,1274354833.640845,56687476.542253524,786326.528169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,800,59514350.873239435,54351953.08450704,1220187238.9929576,56933151.97887324,765402.338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,300,55739830.549295776,56104665.81690141,1052541061.5704226,55922248.18309859,781323.823943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,50,41748331.76056338,52118581.47887324,420324713.1549296,46933456.61971831,794650.3309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1700,55858937.802816905,54309404.42253521,1274065387.6126761,55084171.112676054,810175.161971831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1200,56674592.887323946,57124336.873239435,1286868884.5915494,56899464.88028169,821707.957746479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,700,57311785.59154929,55743299.61971831,1236126253.9436622,56527542.6056338,794439.1408450705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,200,55133605.30985916,51918747.873239435,982242769.5985916,53526176.59154929,823469.718309859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,70,54490745.30985916,53115706.450704224,602237021.4647887,53803225.88028169,812264.9507042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,30,47719755.52112676,45044678.6056338,353558252.98591554,46382217.063380286,762904.4014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,80,51834890.84507042,51944941.802816905,690569426.915493,51889916.32394366,792975.0985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,20,45400292.28169014,47367379.3943662,347936998.87323946,46383835.83802817,867635.985915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1900,56178717.126760565,56388204.91549296,1250770794.753521,56283461.02112676,787239.5633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,SIMPLE,1600,58635202.76056338,56170535.16901408,1245067166.5,57402868.964788735,782520.0211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,2000,42517917.774647884,46816823.32394366,1019364535.3450704,44667370.54929577,911467.676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1500,39314059.211267605,39936311.83098592,981557353.6197183,39625185.52112676,982462.133802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1000,42053451.61971831,38921782.71830986,986434433.7183099,40487617.16901408,1002541.4154929578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,500,37766494.0,40724273.30985916,907047038.2605634,39245383.65492958,951753.2323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,100,38758165.6056338,38313184.464788735,596545392.9647887,38535675.035211265,948313.3802816902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,10,38095788.450704224,36050050.71830986,339131249.6619718,37072919.58450704,939178.528169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1800,39651035.211267605,40823624.76056338,973497194.5352113,40237329.9859155,1004021.7253521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1300,39596755.56338028,39993906.98591549,942984267.1197183,39795331.274647884,967443.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,800,41150101.16901408,40681180.47887324,1000261178.0985916,40915640.82394366,973552.2816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,300,40834309.30985916,40299390.02816901,804896486.3732395,40566849.66901408,927412.6056338027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,50,37228499.52112676,35357647.66197183,393050869.6197183,36293073.59154929,916632.1549295774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1700,44559487.295774646,42654396.73239437,1047256938.0140845,43606942.0140845,914433.7535211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1200,42232120.774647884,41517214.69014084,889589421.1197183,41874667.73239437,958670.1197183098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,700,43963715.464788735,39959354.33802817,972493104.3450704,41961534.90140845,924770.7042253522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,200,41086139.84507042,38747377.18309859,685775755.3943663,39916758.5140845,970156.2887323943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,70,38983744.83098592,37145505.07042254,472013521.4929577,38064624.95070423,938315.2323943663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,30,36055720.23943662,35980371.38028169,360104005.8380282,36018045.80985916,1007228.5281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,80,36436239.30985916,38126025.549295776,473378363.3309859,37281132.42957747,984187.9154929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,20,39736113.49295775,37951095.05633803,343697763.39436615,38843604.27464789,902739.309859155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1900,36700297.549295776,40479930.08450704,990236026.9859155,38590113.81690141,930696.485915493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,MET,1600,43624577.64788733,41585949.225352116,988937378.7676055,42605263.43661972,934843.6197183098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,2000,47136246.56338028,45860035.47887324,1022904286.1056337,46498141.02112676,921255.1971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,1500,47790052.40845071,47947761.76056338,965446183.415493,47868907.08450705,946981.0422535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,1000,45180279.535211265,48456547.02816901,1016915435.0070423,46818413.281690136,909971.0211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,500,43972269.33802817,44761383.957746476,916894043.3380282,44366826.64788732,920832.7605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,100,43727414.042253524,42112048.126760565,617253329.1549296,42919731.08450705,890790.204225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,10,34476073.81690141,42533529.52112676,344725050.07042253,38504801.66901408,917550.2816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,1800,45807475.30985916,47993246.25352113,1046822550.7535212,46900360.78169014,1094276.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,1300,46784559.57746479,42703878.957746476,995428766.8028169,44744219.26760563,950096.7676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,800,48677508.05633803,46565524.33802817,998177908.4366198,47621516.1971831,874718.3873239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,300,45679292.28169014,48232316.704225354,891323475.4577465,46955804.49295775,896387.323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,50,41521921.56338028,41630979.52112676,452705762.80985916,41576450.542253524,940322.4788732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1+F1+M0+Z0,EFT,1700,45532075.73239437,42749545.07042254,1019106213.5563381,44140810.40140845,927300.176056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
